latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,
12.970123,77.56364,918,19800,Asia/Kolkata,GMT+5:30,,,,,,,,
,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),weather_code (wmo code),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),is_day ()
2023-02-17T15:00,30.1,17,2.3,0,0,912.1,0,0.64,3.54,14.6,74,34.2,1
2023-02-17T16:00,29.5,18,2.4,0,0,912,0,0.49,3.4,14.6,74,30.6,1
2023-02-17T17:00,28,19,2.5,0,0,912.2,0,0.32,3.04,13.8,75,28.8,1
2023-02-17T18:00,24.7,25,3.6,0,0,911.9,0,0.12,2.32,9.1,81,23.4,0
2023-02-17T19:00,23,32,5.2,0,0,912.4,0,0.1,1.93,10.7,102,17.3,0
2023-02-17T20:00,22,39,7.4,0,0,913.1,0,0.1,1.61,12.8,112,20.9,0
2023-02-17T21:00,21.1,42,7.5,0,0,913.4,0,0.08,1.46,11,101,20.9,0
2023-02-17T22:00,19.9,45,7.6,0,0,913.3,0,0.07,1.27,10,103,18.4,0
2023-02-17T23:00,19.1,49,8,0,0,913.1,0,0.06,1.14,10.6,108,17.6,0
2023-02-18T00:00,18.5,53,8.7,0,0,912.4,0,0.06,1.01,10.5,106,17.6,0
2023-02-18T01:00,17.8,60,10,0,0,911.7,0,0.04,0.81,10,111,17.3,0
2023-02-18T02:00,17.2,70,11.7,0,0,911,0,0.02,0.58,9.4,108,16.6,0
2023-02-18T03:00,16.6,78,12.7,0,0,910.4,0,0.01,0.43,8.6,105,15.8,0
2023-02-18T04:00,15.9,84,13.1,0,0,910.3,0,0,0.29,6.8,108,13.7,0
2023-02-18T05:00,15.1,87,13,0,0,910.8,0,0,0.22,6.6,112,10.4,0
2023-02-18T06:00,14.7,91,13.3,0,0,911.5,0,0,0.14,7.6,109,9.7,0
2023-02-18T07:00,16.7,82,13.6,0,0,913.2,0,0.03,0.34,7.4,104,11.9,1
2023-02-18T08:00,20.4,67,14,0,0,914.8,0,0.16,0.8,4.9,107,14,1
2023-02-18T09:00,24.1,42,10.3,0,0,915.9,0,0.36,1.75,7.7,101,19.8,1
2023-02-18T10:00,26.9,25,5.4,0,0,916.3,0,0.55,2.64,11,79,25.6,1
2023-02-18T11:00,28.1,25,6.1,0,0,915.7,0,0.68,2.85,13.7,63,30.6,1
2023-02-18T12:00,29.1,22,5.5,0,0,914.5,0,0.76,3.13,13.5,61,31,1
2023-02-18T13:00,29.9,20,4.7,0,0,913.6,0,0.77,3.35,13.9,59,31.3,1
2023-02-18T14:00,30.1,19,4.3,0,0,912.8,0,0.73,3.44,13.6,58,31.7,1
2023-02-18T15:00,29.9,20,4.3,0,0,912.1,0,0.61,3.38,11.8,59,30.2,1
2023-02-18T16:00,29.3,21,4.6,0,0,912,0,0.46,3.23,11.3,63,26.6,1
2023-02-18T17:00,28,23,5.1,0,0,912.2,0,0.28,2.9,10.5,74,23.8,1
2023-02-18T18:00,24.7,29,5.6,0,0,911.8,0,0.1,2.2,7.2,96,18.7,0
2023-02-18T19:00,23.7,30,5.2,0,0,912.3,0,0.1,2.05,10.1,107,16.6,0
2023-02-18T20:00,22.2,34,5.4,0,0,913,0,0.08,1.78,9,95,16.2,0
2023-02-18T21:00,21,37,5.8,0,0,913.7,0,0.09,1.56,11.1,103,18.4,0
2023-02-18T22:00,20.4,43,7.4,0,0,913.7,0,0.08,1.36,11.8,113,19.4,0
2023-02-18T23:00,19.8,50,9.1,0,0,913.6,0,0.07,1.15,11.6,112,19.8,0
2023-02-19T00:00,19.1,55,9.9,0,0,913.1,0,0.06,0.99,11.4,108,19.4,0
2023-02-19T01:00,18.3,62,10.8,0,0,912.5,0,0.04,0.81,9.6,103,18.7,0
2023-02-19T02:00,17.3,73,12.5,0,0,911.8,0,0.02,0.52,8.8,102,16.2,0
2023-02-19T03:00,16.4,83,13.6,0,0,911.3,0,0,0.31,8.1,111,14.8,0
2023-02-19T04:00,15.9,90,14.2,0,0,911,0,0,0.18,7.6,115,13,0
2023-02-19T05:00,15.3,91,13.8,0,0,911.4,0,0,0.16,7,111,12.6,0
2023-02-19T06:00,15.3,93,14.2,0,0,912,4,0,0.11,6.6,112,11.5,0
2023-02-19T07:00,16.7,88,14.6,0,0,913.4,14,0.03,0.23,9,113,16.2,1
2023-02-19T08:00,19.7,74,14.9,0,0,915.2,3,0.15,0.61,7.5,125,18,1
2023-02-19T09:00,22.8,58,14,0,0,916.1,0,0.33,1.17,7.4,133,20.2,1
2023-02-19T10:00,25.1,45,12.4,0,0,916.4,0,0.5,1.75,7.1,114,21.2,1
2023-02-19T11:00,27.1,36,10.6,0,0,915.7,0,0.64,2.3,8.9,69,24.1,1
2023-02-19T12:00,28.4,31,9.8,0,0,914.6,0,0.72,2.66,10.9,56,27.4,1
2023-02-19T13:00,29.4,27,8.2,0,0,913.8,0,0.74,3,11.4,55,28.1,1
2023-02-19T14:00,29.8,25,7.8,0,0,912.8,0,0.7,3.13,11.5,51,28.1,1
2023-02-19T15:00,29.7,25,7.4,0,0,912.3,0,0.6,3.15,11,52,27.7,1
2023-02-19T16:00,29.3,25,7.4,0,0,912.1,0,0.45,3.04,11.1,61,25.6,1
2023-02-19T17:00,27.8,31,8.9,0,0,912.4,0,0.28,2.59,11.1,65,24.1,1
2023-02-19T18:00,25.5,36,9.4,0,0,912.3,0,0.1,2.08,7.7,79,20.2,0
2023-02-19T19:00,24.1,40,9.5,0,0,912.6,0,0.08,1.81,10,103,15.5,0
2023-02-19T20:00,23,43,9.8,0,0,913.2,0,0.1,1.59,12.5,102,20.9,0
2023-02-19T21:00,21.7,49,10.5,0,0,913.8,0,0.07,1.32,10.8,92,20.9,0
2023-02-19T22:00,20.9,53,10.9,0,0,913.9,0,0.07,1.17,12,106,19.4,0
2023-02-19T23:00,20.3,54,10.7,0,0,913.5,0,0.08,1.1,13.8,110,22.7,0
2023-02-20T00:00,19.7,57,11,0,0,912.8,0,0.07,0.98,14.5,96,24.1,0
2023-02-20T01:00,18.5,65,11.8,0,0,912.2,0,0.05,0.75,13,92,24.5,0
2023-02-20T02:00,17.6,74,13,0,0,911.7,0,0.02,0.52,10.8,94,21.6,0
2023-02-20T03:00,16.9,84,14.2,0,0,911.2,0,0,0.31,9.4,88,18.4,0
2023-02-20T04:00,16.4,93,15.2,0,0,911.1,0,0,0.14,8.6,92,15.5,0
2023-02-20T05:00,16.4,97,15.9,0,0,911.4,0,0,0.06,8.4,100,14.4,0
2023-02-20T06:00,16.3,97,15.9,0,0,912.5,0,0,0.05,6.7,106,14,0
2023-02-20T07:00,17.4,92,16.1,0,0,913.6,0,0.02,0.15,7.6,109,13.7,1
2023-02-20T08:00,20.4,76,16,0,0,915.2,0,0.15,0.58,6.3,114,16.2,1
2023-02-20T09:00,23.4,55,13.9,0,0,916.3,0,0.34,1.29,5.6,105,18,1
2023-02-20T10:00,25.5,43,11.9,0,0,916.6,0,0.5,1.88,5.9,52,19.4,1
2023-02-20T11:00,27.1,37,11.1,0,0,916.1,0,0.64,2.26,7.5,35,22.3,1
2023-02-20T12:00,28.4,32,10.3,0,0,915.3,0,0.71,2.61,8.2,41,24.1,1
2023-02-20T13:00,29.3,29,9.6,0,0,914.5,0,0.73,2.87,8.9,50,24.8,1
2023-02-20T14:00,29.8,26,8.5,0,0,913.6,0,0.69,3.08,9.3,54,25.2,1
2023-02-20T15:00,29.9,24,7.1,0,0,913.1,0,0.59,3.2,9.8,54,24.8,1
2023-02-20T16:00,29.6,22,5.9,0,0,913,0,0.46,3.22,11.4,55,24.5,1
2023-02-20T17:00,28.3,28,7.9,0,0,912.8,0,0.28,2.77,10.3,54,24.5,1
2023-02-20T18:00,25.6,33,8,0,0,912.4,0,0.09,2.2,6.9,62,19.1,0
2023-02-20T19:00,24.1,36,8.3,0,0,912.8,0,0.06,1.9,7.2,87,11.5,0
2023-02-20T20:00,23.3,38,8.3,0,0,913.4,0,0.09,1.77,10.6,108,16.9,0
2023-02-20T21:00,22.1,44,9.3,0,0,914.2,0,0.07,1.49,9.8,107,18.7,0
2023-02-20T22:00,20.9,48,9.3,0,0,914,0,0.06,1.29,9.4,97,16.2,0
2023-02-20T23:00,20.3,47,8.6,0,0,913.9,0,0.08,1.27,13,109,20.9,0
2023-02-21T00:00,19.7,49,8.6,0,0,913.5,0,0.1,1.18,16.6,88,27,0
2023-02-21T01:00,18.7,59,10.5,0,0,912.7,0,0.07,0.89,15.5,95,28.8,0
2023-02-21T02:00,18,64,11,0,0,912.1,0,0.04,0.75,10.5,106,25.2,0
2023-02-21T03:00,17.4,65,10.8,0,0,911.5,0,0.03,0.69,9.2,101,17.3,0
2023-02-21T04:00,16.8,67,10.6,0,0,911.1,0,0.03,0.64,9,92,15.1,0
2023-02-21T05:00,16.8,70,11.3,0,0,911.9,0,0.03,0.57,11.9,90,16.2,0
2023-02-21T06:00,16.9,68,11,0,0,912.5,0,0.04,0.61,12.6,88,20.5,0
2023-02-21T07:00,18.2,62,10.8,0,0,913.8,0,0.08,0.79,14.5,84,22.7,1
2023-02-21T08:00,21.8,49,10.7,0,0,915.6,0,0.2,1.32,10.9,84,22.3,1
2023-02-21T09:00,25.1,37,9.6,0,0,916.8,0,0.4,2,12.1,78,25.9,1
2023-02-21T10:00,27,29,7.6,0,0,917,0,0.57,2.53,14.3,49,30.6,1
2023-02-21T11:00,28.5,26,7,0,0,916.5,0,0.7,2.88,14.3,49,32,1
2023-02-21T12:00,29.6,24,6.7,0,0,915.7,0,0.77,3.16,14.2,54,32.4,1
2023-02-21T13:00,30.4,22,6.6,0,0,914.8,0,0.78,3.36,13.7,60,32.4,1
2023-02-21T14:00,30.9,22,6.5,0,0,913.9,0,0.73,3.5,12.2,66,31,1
2023-02-21T15:00,31,21,6.3,0,0,913.3,0,0.62,3.53,11,67,28.4,1
2023-02-21T16:00,30.7,21,5.6,0,0,913.2,0,0.48,3.5,12.2,66,25.6,1
2023-02-21T17:00,28.7,26,7.3,0,0,913.4,0,0.3,2.92,12.4,64,25.6,1
2023-02-21T18:00,25.8,31,7.4,0,0,913,0,0.1,2.29,7.5,73,22,0
2023-02-21T19:00,23.9,34,7.3,0,0,913.1,0,0.08,1.95,8.6,88,14,0
2023-02-21T20:00,22.5,36,6.8,0,0,913.6,0,0.07,1.73,8.3,92,14,0
2023-02-21T21:00,21.3,39,6.7,0,0,913.9,0,0.06,1.56,8.1,103,13.7,0
2023-02-21T22:00,20.4,43,7.4,0,0,913.9,0,0.06,1.36,9,95,14.8,0
2023-02-21T23:00,19.8,47,8.1,0,0,913.7,0,0.06,1.23,10.1,90,16.6,0
2023-02-22T00:00,19.4,51,9.1,0,0,913.5,0,0.07,1.09,12.7,97,20.5,0
2023-02-22T01:00,18.6,59,10.6,0,0,912.8,0,0.06,0.87,14.1,105,24.1,0
2023-02-22T02:00,18.1,63,11,0,0,911.9,0,0.05,0.77,13.2,101,24.1,0
2023-02-22T03:00,17.5,66,11,0,0,911.5,0,0.04,0.69,12,99,22,0
2023-02-22T04:00,17.1,67,10.8,0,0,911,0,0.03,0.65,11.2,96,19.8,0
2023-02-22T05:00,16.6,72,11.6,0,0,911.5,0,0.02,0.52,10.8,90,18.7,0
2023-02-22T06:00,16.8,70,11.3,0,0,911.9,0,0.03,0.57,10.4,92,18,0
2023-02-22T07:00,18.2,63,11,0,0,913,0,0.07,0.78,12.6,93,20.2,1
2023-02-22T08:00,21.8,46,9.5,0,0,914.7,0,0.21,1.42,10.5,98,22,1
2023-02-22T09:00,24.6,32,7,0,0,915.8,9,0.4,2.09,11.9,95,25.9,1
2023-02-22T10:00,26.7,29,7.3,0,2,916.1,60,0.56,2.48,12.4,73,27.7,1
2023-02-22T11:00,28.6,23,5.3,0,1,915.7,48,0.71,3.02,14.1,58,31.3,1
2023-02-22T12:00,29.9,20,4.3,0,1,915,33,0.79,3.38,15.7,53,34.2,1
2023-02-22T13:00,30.5,20,4.7,0,0,914.1,2,0.8,3.5,15.4,57,34.6,1
2023-02-22T14:00,30.9,21,5.7,0,0,913.2,0,0.75,3.54,14.5,60,33.8,1
2023-02-22T15:00,31,21,5.8,0,0,912.6,0,0.64,3.57,13.8,62,31.7,1
2023-02-22T16:00,30.5,22,6.1,0,0,912.3,0,0.5,3.43,14.5,67,29.9,1
2023-02-22T17:00,28.9,26,7.4,0,0,912.5,0,0.32,2.95,14.7,79,29.2,1
2023-02-22T18:00,26.2,32,8,0,0,912.3,0,0.13,2.33,10.2,98,25.9,0
2023-02-22T19:00,24.3,36,8.3,0,0,912.6,0,0.1,1.94,10.7,102,18,0
2023-02-22T20:00,23.2,39,8.4,0,0,913.1,0,0.1,1.74,12.1,107,19.4,0
2023-02-22T21:00,22.2,41,8.4,0,0,913.6,0,0.11,1.57,13.9,107,23.8,0
2023-02-22T22:00,21,45,8.5,0,0,913.6,0,0.09,1.38,12.1,102,23.4,0
2023-02-22T23:00,20.1,49,9,0,0,913.7,0,0.08,1.2,13.7,93,22,0
2023-02-23T00:00,19.1,54,9.7,0,0,913.5,0,0.07,1.01,13.7,104,24.1,0
2023-02-23T01:00,18,60,10.1,0,0,912.4,0,0.05,0.83,11.8,102,22.7,0
2023-02-23T02:00,17.1,64,10.3,0,0,911.7,0,0.04,0.7,10.5,96,19.4,0
2023-02-23T03:00,16.4,68,10.5,0,0,911.3,0,0.03,0.59,10.5,94,17.6,0
2023-02-23T04:00,15.7,72,10.6,0,0,910.9,0,0.02,0.5,10.9,99,18,0
2023-02-23T05:00,15.4,75,11,0,0,911.2,0,0.02,0.43,11.4,101,18.4,0
2023-02-23T06:00,15,77,11,0,0,911.5,0,0.01,0.39,10.5,96,18.7,0
2023-02-23T07:00,16.6,69,10.8,0,0,912.7,0,0.06,0.59,12.6,87,19.8,1
2023-02-23T08:00,20.6,51,10,0,0,914.5,0,0.2,1.2,9.7,86,20.5,1
2023-02-23T09:00,23.8,30,5.1,0,0,915.7,0,0.42,2.07,14.3,80,29.2,1
2023-02-23T10:00,26.2,22,2.6,0,0,916,0,0.6,2.66,16.4,75,33.8,1
2023-02-23T11:00,28.3,15,-1.3,0,0,915.4,0,0.76,3.28,19.7,72,39.6,1
2023-02-23T12:00,29.4,15,0,0,0,914.6,0,0.83,3.49,20.3,73,41,1
2023-02-23T13:00,30.3,15,0.5,0,0,913.6,0,0.85,3.68,19.7,75,41,1
2023-02-23T14:00,30.9,13,-0.5,0,0,912.6,0,0.8,3.87,19.5,78,40,1
2023-02-23T15:00,30.7,14,0.1,0,0,912,0,0.7,3.8,19.5,78,39.2,1
2023-02-23T16:00,30.1,14,-0.4,0,0,911.9,0,0.54,3.67,17.9,80,37.8,1
2023-02-23T17:00,28,16,0.2,0,0,912.5,0,0.36,3.15,17.1,83,34.2,1
2023-02-23T18:00,24.9,22,1.6,0,0,912.1,0,0.14,2.47,10.4,92,28.8,0
2023-02-23T19:00,22.9,27,2.9,0,0,912.2,0,0.12,2.04,11.2,111,17.6,0
2023-02-23T20:00,21.8,32,4.3,0,0,912.8,0,0.12,1.79,12.8,112,20.9,0
2023-02-23T21:00,20.9,36,5.3,0,0,913.2,0,0.11,1.58,13.2,107,22.3,0
2023-02-23T22:00,19.9,42,6.5,0,0,913.3,0,0.09,1.36,12.7,105,22,0
2023-02-23T23:00,19.2,47,7.5,0,0,912.9,0,0.08,1.19,12.1,100,21.2,0
2023-02-24T00:00,18.4,51,8.1,0,0,912.1,0,0.06,1.03,10.8,92,19.8,0
2023-02-24T01:00,17.5,56,8.7,0,0,911.3,0,0.04,0.87,9.5,81,18,0
2023-02-24T02:00,16.2,63,9.3,0,0,910.6,0,0.03,0.67,8.3,95,15.5,0
2023-02-24T03:00,15.2,71,9.9,0,0,910,0,0.01,0.51,7.6,93,13.7,0
2023-02-24T04:00,14.5,76,10.3,0,0,910.1,0,0.01,0.4,7.4,104,12.6,0
2023-02-24T05:00,14.1,92,12.7,0,0,910.6,0,0,0.14,7.6,93,12.2,0
2023-02-24T06:00,14.2,94,13.2,0,0,911.3,0,0,0.1,7.6,93,12.6,0
2023-02-24T07:00,15.9,88,14,0,0,912.9,1,0.03,0.21,10.4,90,18,1
2023-02-24T08:00,19.7,64,12.6,0,0,914.8,0,0.18,0.83,8.8,81,19.4,1
2023-02-24T09:00,23.5,32,5.9,0,0,916.4,0,0.41,1.96,14.1,77,28.8,1
2023-02-24T10:00,26.2,21,2.4,0,0,916.8,0,0.6,2.67,16.3,72,33.8,1
2023-02-24T11:00,28.5,15,-0.9,0,0,916.4,0,0.75,3.31,16.9,74,35.3,1
2023-02-24T12:00,29.9,12,-2.4,0,0,915.7,0,0.83,3.71,16.8,75,35.6,1
2023-02-24T13:00,30.8,11,-2.8,0,0,914.7,0,0.84,3.93,16.3,76,35.6,1
2023-02-24T14:00,31.3,10,-4,0,0,913.9,0,0.8,4.12,16,76,34.9,1
2023-02-24T15:00,31.1,10,-3.9,0,0,913.3,0,0.68,4.06,14.9,75,33.5,1
2023-02-24T16:00,30.5,11,-3.3,0,0,913.2,0,0.53,3.88,15.6,75,31.3,1
2023-02-24T17:00,28.8,16,0.7,0,0,913.3,0,0.33,3.31,13.6,78,30.6,1
2023-02-24T18:00,25.1,21,1.3,0,0,913.1,0,0.12,2.52,8.1,77,23.4,0
2023-02-24T19:00,23.1,26,2.7,0,0,913.6,0,0.1,2.08,9.4,92,15.1,0
2023-02-24T20:00,22.1,34,5.3,0,0,914.3,0,0.11,1.77,12.2,104,19.8,0
2023-02-24T21:00,21.4,36,5.7,0,0,914.7,0,0.11,1.64,13,104,22,0
2023-02-24T22:00,20.2,39,5.8,0,0,914.9,0,0.09,1.44,11.4,101,21.6,0
2023-02-24T23:00,19,44,6.5,0,0,914.8,0,0.07,1.23,11,101,19.1,0
2023-02-25T00:00,18.4,50,7.7,0,0,914.5,0,0.07,1.07,11.5,92,18.7,0
2023-02-25T01:00,17.8,58,9.4,0,0,914.1,0,0.05,0.86,10.8,88,19.8,0
2023-02-25T02:00,16.8,68,10.9,0,0,913.2,0,0.02,0.61,9.1,83,18,0
2023-02-25T03:00,16,76,11.8,0,0,912.5,0,0.01,0.43,8,82,14.8,0
2023-02-25T04:00,15.3,83,12.4,0,0,912.1,0,0,0.3,8.3,92,13,0
2023-02-25T05:00,15.3,79,11.7,0,0,912.7,0,0.01,0.36,9.4,86,13.7,0
2023-02-25T06:00,15.6,72,10.5,0,0,913.6,0,0.02,0.5,9.9,80,16.2,0
2023-02-25T07:00,17.7,57,9.1,0,0,914.8,0,0.08,0.87,13.4,76,20.5,1
2023-02-25T08:00,22,39,7.5,0,0,916.6,0,0.23,1.6,11.9,76,23,1
2023-02-25T09:00,25.5,24,3.5,0,0,917.7,0,0.46,2.48,16.9,78,32.8,1
2023-02-25T10:00,27.9,19,1.9,0,0,918.2,0,0.65,3.05,21.1,76,40.7,1
2023-02-25T11:00,29.5,16,1.3,0,0,917.8,0,0.78,3.44,21,74,41.4,1
2023-02-25T12:00,30.5,16,1.6,0,0,916.9,0,0.84,3.68,20,72,41.4,1
2023-02-25T13:00,31.3,15,1.1,0,0,916,0,0.85,3.9,18.7,74,40.3,1
2023-02-25T14:00,31.6,14,1.3,0,0,914.9,0,0.8,3.97,18.1,73,38.2,1
2023-02-25T15:00,31.5,14,1.1,0,0,914.2,0,0.69,3.96,17.4,77,37.1,1
2023-02-25T16:00,30.9,15,1.3,0,0,914.1,0,0.53,3.79,16.3,85,34.9,1
2023-02-25T17:00,29.3,18,2.8,0,0,914.3,0,0.34,3.33,14.8,90,31.3,1
2023-02-25T18:00,26.2,23,3.3,0,0,914.3,0,0.15,2.63,11.2,111,24.8,0
2023-02-25T19:00,24.7,26,3.8,0,0,915,0,0.15,2.3,14,116,23.4,0
2023-02-25T20:00,23.5,29,4.5,0,0,915.9,0,0.16,2.05,16.4,109,27.4,0
2023-02-25T21:00,22.5,32,5.1,0,0,916.5,0,0.15,1.84,16.5,100,27.7,0
2023-02-25T22:00,21.5,36,5.6,0,0,916.8,0,0.14,1.66,17.4,96,29.2,0
2023-02-25T23:00,20.7,37,5.6,0,0,916.5,0,0.14,1.53,17.7,95,30.2,0
2023-02-26T00:00,19.6,41,5.9,0,0,915.8,0,0.11,1.35,15.5,91,29.5,0
2023-02-26T01:00,18.6,45,6.4,0,0,914.9,0,0.09,1.19,14.4,94,26.3,0
2023-02-26T02:00,17.9,48,6.8,0,0,914,0,0.08,1.07,13.4,98,24.5,0
2023-02-26T03:00,17.2,51,6.9,0,0,913.4,0,0.07,0.97,13.7,92,22.7,0
2023-02-26T04:00,16.8,50,6.2,0,0,913.4,0,0.07,0.96,13,92,22.7,0
2023-02-26T05:00,16.3,55,7.2,0,0,913.9,0,0.05,0.84,11.6,83,21.6,0
2023-02-26T06:00,16.7,47,5.4,0,0,914.7,0,0.07,1,12.6,87,20.9,0
2023-02-26T07:00,18.4,38,4,0,0,916,0,0.13,1.3,15.1,91,24.1,1
2023-02-26T08:00,22,29,3.3,0,0,917.6,0,0.25,1.87,13,95,24.8,1
2023-02-26T09:00,25,21,0.8,0,0,918.7,0,0.47,2.51,17.7,96,34.2,1
2023-02-26T10:00,26.9,17,0.1,0,0,918.9,0,0.63,2.92,18.7,90,37.1,1
2023-02-26T11:00,28.5,16,0.6,0,0,918.1,0,0.76,3.24,19.5,85,39.6,1
2023-02-26T12:00,29.6,17,1.9,0,0,917.4,0,0.83,3.45,21.1,81,42.1,1
2023-02-26T13:00,30.3,16,1.9,0,0,916.5,0,0.85,3.62,21.3,79,42.1,1
2023-02-26T14:00,30.4,16,1.8,0,0,915.7,0,0.8,3.65,21.3,78,42.1,1
2023-02-26T15:00,30.2,16,2,0,0,915.1,0,0.7,3.59,21.3,78,41.8,1
2023-02-26T16:00,29.3,18,2.3,0,0,914.9,0,0.55,3.36,21.2,80,41,1
2023-02-26T17:00,27.4,22,3.7,0,0,915.4,0,0.37,2.84,19.7,82,39.6,1
2023-02-26T18:00,25,27,4.8,0,0,915.6,0,0.16,2.31,13.3,90,34.2,0
2023-02-26T19:00,23.3,32,5.7,0,0,915.8,0,0.12,1.95,13.1,98,22.7,0
2023-02-26T20:00,22.2,37,7,0,0,916.5,0,0.11,1.67,13.3,103,22.7,0
2023-02-26T21:00,21.1,44,8.5,0,0,917,0,0.1,1.4,13.9,100,23.4,0
2023-02-26T22:00,20.2,47,8.5,0,0,917.2,0,0.09,1.25,14.2,99,24.1,0
2023-02-26T23:00,19.1,48,7.7,0,0,916.8,0,0.08,1.16,13.4,96,23.8,0
2023-02-27T00:00,18,51,7.8,0,0,916.3,0,0.06,1.01,11.5,94,22.3,0
2023-02-27T01:00,16.9,57,8.4,0,0,915.4,0,0.04,0.82,10.1,90,19.4,0
2023-02-27T02:00,16.1,63,9,0,0,914.8,0,0.03,0.68,9.1,97,16.6,0
2023-02-27T03:00,15.1,69,9.5,0,0,914.2,0,0.01,0.52,7.2,90,14.8,0
2023-02-27T04:00,14.2,75,9.8,0,0,913.8,0,0,0.4,6.3,77,11.9,0
2023-02-27T05:00,13.8,88,11.9,0,0,914.1,0,0,0.19,6.5,84,10.1,0
2023-02-27T06:00,14.2,83,11.3,0,0,914.8,0,0,0.28,7,78,11.5,0
2023-02-27T07:00,16.2,68,10.3,0,0,916.1,0,0.05,0.59,9.9,80,16.2,1
2023-02-27T08:00,20.2,46,8.2,0,0,917.8,0,0.2,1.28,8.3,90,18.4,1
2023-02-27T09:00,23.4,28,3.9,0,0,919,0,0.41,2.07,13.4,96,27.7,1
2023-02-27T10:00,25.6,22,2.5,0,0,919.2,0,0.59,2.56,15.8,91,33.1,1
2023-02-27T11:00,27.4,19,1.8,0,0,918.6,0,0.73,2.96,18.8,85,38.2,1
2023-02-27T12:00,28.7,18,2.1,0,0,917.9,0,0.81,3.22,20.2,85,41,1
2023-02-27T13:00,29.5,16,1.3,0,0,917.1,0,0.83,3.46,21,85,41.8,1
2023-02-27T14:00,29.8,13,-1.6,0,2,916.1,77,0.79,3.64,20.9,86,41.8,1
2023-02-27T15:00,29.4,13,-2.4,0,1,915.4,22,0.7,3.59,21,85,41.4,1
2023-02-27T16:00,28.7,14,-1,0,0,915.1,0,0.54,3.36,19.1,88,40.3,1
2023-02-27T17:00,27,20,2,0,0,915.3,0,0.35,2.86,16.7,96,36,1
2023-02-27T18:00,24.2,24,2.3,0,0,914.9,0,0.13,2.29,9.6,110,28.8,0
2023-02-27T19:00,22.2,27,2.5,0,0,915.1,0,0.09,1.94,9,106,16.2,0
2023-02-27T20:00,20.7,31,2.9,0,0,915.2,0,0.08,1.69,8.4,97,14.4,0
2023-02-27T21:00,20,34,3.6,0,0,915.6,0,0.09,1.54,10.1,107,16.6,0
2023-02-27T22:00,19.3,37,4.4,0,0,915.4,0,0.08,1.4,10.1,107,17.6,0
2023-02-27T23:00,18.7,40,4.7,0,0,915.4,0,0.08,1.31,10.9,98,18,0
2023-02-28T00:00,17.8,41,4.3,0,0,914.6,0,0.07,1.2,10.1,84,18,0
2023-02-28T01:00,17,44,4.6,0,0,914.2,0,0.07,1.08,11.2,86,19.4,0
2023-02-28T02:00,15.6,53,6.1,0,0,913.5,0,0.05,0.83,9.7,105,18.4,0
2023-02-28T03:00,14.7,60,7.1,0,0,913.3,0,0.03,0.66,9.8,107,16.6,0
2023-02-28T04:00,14.1,67,8,0,0,912.7,0,0.02,0.54,9.4,88,16.2,0
2023-02-28T05:00,14.2,73,9.5,0,0,913.1,0,0.02,0.43,9.4,83,15.1,0
2023-02-28T06:00,14.4,72,9.5,0,0,913.8,0,0.02,0.46,10.9,84,17.6,0
2023-02-28T07:00,16.4,64,9.5,0,0,915.3,0,0.08,0.68,14.5,84,22.3,1
2023-02-28T08:00,20.2,50,9.4,0,0,917.3,0,0.22,1.19,14,90,27,1
2023-02-28T09:00,23.6,35,7.2,0,0,918.5,0,0.42,1.9,18.2,99,35.3,1
2023-02-28T10:00,25.9,29,6.5,0,0,919,0,0.58,2.36,18.9,99,37.8,1
2023-02-28T11:00,27.4,29,7.6,0,0,918.8,7,0.69,2.61,18.8,97,38.5,1
2023-02-28T12:00,28.5,29,8.5,0,0,918.1,13,0.75,2.78,18.8,97,38.9,1
2023-02-28T13:00,29.1,29,9.2,0,1,917.2,20,0.76,2.87,19.6,96,40,1
2023-02-28T14:00,30.6,29,10.7,0,3,915.8,93,0.71,3.11,17.1,97,41,1
2023-02-28T15:00,29.4,30,10.2,0,3,914.6,100,0.53,2.86,19.8,91,37.8,1
2023-02-28T16:00,28.1,34,10.6,0,1,914.3,20,0.33,2.51,19.2,95,38.5,1
2023-02-28T17:00,26.6,39,11.7,0,0,914.8,14,0.31,2.11,22,108,41.8,1
2023-02-28T18:00,24.6,51,13.6,0,0,914.9,10,0.15,1.53,17.9,100,40,0
2023-02-28T19:00,23.3,55,13.8,0,1,915.2,22,0.09,1.28,14.7,112,30.2,0
2023-02-28T20:00,22.8,57,13.9,0,3,916,81,0.09,1.19,15.9,108,27,0
2023-02-28T21:00,22.9,57,14,0,0,916.5,9,0.08,1.19,15,100,28.1,0
2023-02-28T22:00,21.6,62,14,0,0,916.5,7,0.06,0.98,12.4,98,25.2,0
2023-02-28T23:00,20.6,70,15,0,0,916.4,7,0.05,0.72,15.2,112,25.2,0
2023-03-01T00:00,19.9,75,15.3,0,0,915.7,8,0.04,0.58,16.2,102,27,0
2023-03-01T01:00,19.4,74,14.6,0,0,915,9,0.04,0.58,16.6,90,28.1,0
2023-03-01T02:00,19,73,14.1,0,0,914.6,18,0.04,0.59,16.2,91,28.1,0
